SquareFeet,Bedrooms,Bathrooms,Neighborhood,YearBuilt,Price
2823,4,1,Suburb,1988,270025.9913177361
2062,3,1,Suburb,1967,296250.2881136644
2517,3,3,Rural,1958,240405.5167475485
2434,5,2,Urban,1951,264308.9754343915
1086,3,3,Urban,1988,181074.19873823857
2763,2,2,Rural,1958,304189.16769126465
1548,5,2,Suburb,1996,231653.1391945044
1099,3,2,Urban,1984,111724.41106627416
1755,4,3,Suburb,1970,255269.3776040667
1074,5,1,Urban,1997,154562.34061205442
2932,5,1,Suburb,1968,276777.87852348736
2557,5,3,Suburb,2008,352534.5889578905
1822,3,2,Suburb,1999,234374.54241647327
1578,2,2,Urban,2020,222963.0060313572
1684,2,2,Urban,1966,178083.8530752165
2939,5,2,Urban,1974,313733.2017669684
1299,5,3,Rural,1971,96146.61603612626
2298,5,2,Urban,1950,333112.4552045177
1731,3,1,Urban,1956,219340.69060929623
1218,4,3,Urban,1994,113192.10078565688
1207,5,1,Rural,1983,76960.49160816823
2914,5,1,Urban,1958,317536.10640048434
1016,5,2,Urban,1971,58808.49087575497
2265,2,1,Urban,2021,204051.32856177035
1992,3,3,Rural,2015,221596.2997285188
2523,5,3,Suburb,1968,218386.90062521803
2019,5,2,Rural,1952,293831.3337322401
2567,4,3,Urban,2012,272673.7134395655
2629,2,3,Suburb,2011,312845.3355508801
1767,5,3,Suburb,1960,150718.3078490202
1436,5,2,Urban,1954,213541.1735386596
2696,5,2,Urban,1987,346670.5339473423
1803,2,1,Rural,2003,171349.30717849318
1250,2,1,Urban,1995,180900.4168896288
2035,3,3,Rural,1965,278976.3253467605
1858,4,3,Urban,2017,174031.30776781458
1781,5,3,Urban,1957,199144.35104290937
1778,5,3,Urban,2012,154386.1041910256
2530,4,2,Urban,1998,413800.55292804376
2765,5,3,Suburb,1975,340104.6661167665
2120,5,2,Rural,1964,273122.27181019454
1066,3,1,Urban,1989,42609.92449046203
1442,2,3,Urban,1975,277155.5742188978
1414,4,3,Suburb,1950,203099.80297972463
2530,3,3,Urban,2010,229790.2749259249
1119,5,2,Rural,2003,138934.22237930258
1335,4,1,Suburb,2015,237874.91669981327
2294,3,2,Suburb,2005,299671.19831846625
1574,3,2,Suburb,1993,163460.51149980992
2797,4,2,Rural,2011,285615.8824911076
1946,2,3,Rural,1967,284078.7464697583
1207,4,1,Rural,1984,108024.60448204917
1824,4,2,Rural,1968,214404.5309999759
2920,2,2,Suburb,2013,347435.81537059625
1450,4,3,Urban,1969,228255.95975919743
2859,4,3,Urban,2015,346193.61988145066
2141,2,2,Urban,1985,294582.29779689567
2967,5,3,Suburb,2017,361142.417056465
2537,4,2,Suburb,1988,253902.48274200293
1650,4,1,Suburb,1969,246469.28829008076
1433,2,2,Rural,1975,89640.01684217075
1260,2,2,Rural,1984,178471.7045463064
2165,4,3,Suburb,1996,185214.96241529356
1059,2,1,Suburb,1971,70113.40036483403
1240,3,3,Rural,1964,204280.5163792481
1316,5,3,Urban,1968,185982.81182408056
1998,2,3,Suburb,1961,303166.60209515865
1760,5,3,Suburb,2005,329138.6055529518
2308,4,2,Rural,1992,307117.5021559591
1590,5,1,Suburb,2010,121136.67862021131
2131,4,1,Urban,1954,245856.44816585703
1584,5,1,Urban,1963,206839.55407944712
1281,5,2,Rural,1983,240496.4643108138
2750,5,3,Suburb,2021,218974.55419612693
1645,3,2,Urban,1994,229201.74597191575
2867,5,3,Rural,1994,341967.38120247953
2407,4,1,Urban,1968,201291.27162474324
2673,2,3,Rural,1998,264376.1713517214
2814,5,1,Urban,1954,284055.4355748952
2891,5,2,Rural,1960,247025.2711616461
1402,3,2,Rural,2001,202161.1158288788
1088,3,1,Suburb,2015,36353.35705644224
2573,5,1,Urban,2002,379649.5836938816
1325,2,3,Urban,2019,165660.21898994627
2726,5,1,Suburb,1952,309234.5886822448
2966,4,3,Urban,1995,313402.2034285577
1013,2,1,Urban,2021,189414.1879607423
2568,4,3,Urban,1975,301032.2521137366
1668,4,2,Suburb,1972,273856.3394977008
1114,2,3,Urban,1977,156672.57875587835
2825,4,3,Rural,1967,322744.28455384774
1540,5,2,Suburb,1974,161969.22005692538
1242,2,1,Urban,2018,122744.07700199708
2546,5,1,Urban,1996,328619.63195175375
1331,2,3,Urban,1968,167872.02036496825
2312,5,2,Urban,2009,377322.9017760101
1887,3,1,Urban,1973,197390.8107007956
2866,2,3,Rural,1993,394036.5583590466
2810,4,3,Suburb,1969,344254.8960019415
2330,2,2,Rural,1977,244971.63799866103
2248,5,1,Rural,1957,255762.3486310781
2658,4,3,Urban,2009,242556.08601976087
2478,4,2,Suburb,1982,319737.36672024813
2116,2,3,Suburb,1983,249691.1695705408
1945,5,1,Urban,1950,275327.5165716455
1514,2,3,Rural,1975,233117.1585446888
1487,4,1,Urban,2002,156849.12179716496
2503,5,1,Suburb,1992,238048.27820802288
1652,4,3,Suburb,2008,218712.5360276256
2924,4,3,Suburb,1989,327423.4584915057
1390,5,1,Urban,2011,101848.1878289104
1210,3,2,Rural,1959,145020.79211705743
2724,4,3,Rural,1998,378874.7690494879
1386,3,3,Suburb,1970,178386.72025182395
2506,3,3,Suburb,1952,332811.2953770029
2866,5,3,Suburb,1992,324176.1779810428
1453,3,1,Urban,2019,110971.80956951482
2678,2,2,Rural,1955,347651.657004453
1140,3,2,Suburb,2007,157591.2468614768
1040,5,3,Urban,2017,260396.97668595187
2089,5,2,Urban,1999,226684.28882229395
1163,2,2,Urban,2001,34740.34516029236
2643,3,3,Rural,1976,296594.69602513657
1613,2,1,Suburb,1975,211076.0262397077
2936,2,1,Suburb,1979,311972.55993036507
1066,5,3,Suburb,1953,115882.57768229212
2268,2,1,Urban,1972,282094.4689959111
2856,2,2,Rural,1990,300747.0157304107
2700,4,3,Suburb,1966,375852.47474340827
2986,5,2,Rural,2014,303709.50583130104
2636,4,1,Suburb,1978,286015.36618260195
2045,2,3,Urban,2019,168944.07815633176
1027,3,2,Urban,1977,145458.45768647027
2416,2,3,Suburb,2003,233620.2933809301
1671,2,2,Urban,1977,103688.5207870428
2338,3,1,Rural,1982,275342.5395252532
1301,3,1,Rural,1978,152220.72699780302
2637,3,3,Rural,1989,352213.8419304819
2341,4,1,Urban,1950,249114.6056576848
2268,2,2,Suburb,1956,293928.4470256958
2608,2,1,Suburb,1967,272931.86659564177
2990,4,3,Urban,1990,369718.3083001757
1384,5,3,Rural,2009,179751.18537965236
1594,2,1,Urban,1988,221361.15580240331
1637,5,2,Suburb,2001,235732.51181601535
1947,4,3,Rural,1954,153018.2367329775
1646,3,3,Suburb,1980,164182.39072668686
1165,2,3,Rural,1970,145984.3201334889
2330,2,3,Urban,1967,277593.86709991033
2752,3,2,Rural,1982,282069.2160784055
1682,2,3,Suburb,1997,187433.13506689543
2966,4,1,Suburb,1990,296741.72406195407
1000,4,3,Rural,2016,108260.8256833844
1665,2,3,Suburb,1968,226667.43378665575
1198,5,2,Urban,2017,54998.34780960296
1058,4,3,Rural,1982,133452.49855733706
2972,2,3,Rural,1958,333033.167451304
1916,5,1,Rural,2020,182674.36689697672
2215,5,2,Rural,1953,306781.8357374587
2284,5,3,Urban,1989,206436.2880596552
2697,2,3,Suburb,1957,227344.83809926856
1085,3,3,Rural,1980,53371.72218701098
2849,5,1,Rural,1967,266038.73739153496
1264,3,1,Urban,2020,147390.8191085876
1635,3,3,Suburb,1979,123934.548691954
2786,2,1,Rural,2005,281655.8761291182
1221,5,2,Urban,1967,76260.83603126912
1353,3,3,Rural,1956,133042.7603315108
2512,2,1,Urban,1960,373939.9103567327
2770,3,3,Rural,1981,336936.2010542189
2856,3,2,Urban,1978,302167.2833695709
1972,5,1,Urban,1977,240416.7576327081
2809,4,2,Suburb,1954,248687.48283805535
1072,2,3,Rural,1980,12832.94955409615
2346,3,1,Suburb,1967,268886.9976453534
2813,2,2,Rural,2007,283344.4790744512
2531,4,1,Rural,1978,312792.1179140788
1792,5,1,Suburb,2004,141586.2604149567
2647,4,2,Rural,1970,204143.29631978885
1443,5,2,Urban,1952,262466.80822445697
2982,3,1,Urban,1985,271924.67358172755
1341,5,2,Urban,1975,239099.6672610504
2884,2,3,Urban,1990,318041.8918536518
2473,5,1,Rural,2010,321659.8474859544
2717,5,2,Rural,1975,208681.5986430017
1923,4,2,Suburb,1954,119833.28083716528
2269,5,1,Suburb,1971,160482.7330604747
1555,2,3,Rural,1985,222071.75409845216
2868,5,3,Urban,1960,370316.9340427611
2285,5,2,Suburb,1992,275566.64516151283
2282,3,1,Rural,2014,295735.1483372617
2059,3,3,Urban,1970,168438.72594039037
2819,3,3,Urban,1974,335128.1638101689
2280,2,3,Urban,1992,235535.03589032017
1148,2,3,Suburb,1956,163095.3275135052
2673,3,1,Urban,1964,345088.0907791101
1246,5,2,Urban,2006,193438.08453826327
1858,3,1,Suburb,2018,180681.51693346925
2655,3,3,Urban,1961,312596.0085184647
1965,2,3,Suburb,2000,97448.90284561842
2391,2,1,Rural,1957,301717.8745936194
1230,4,1,Rural,1971,136418.4807787985
1447,4,2,Rural,1988,192622.8751432084
1257,5,3,Urban,1956,202978.98640561095
1258,2,3,Urban,2018,168538.53904537376
1162,4,1,Urban,1975,187012.1505033419
1575,2,2,Suburb,2010,248306.81364249476
2208,2,2,Rural,2010,137811.7654553102
1407,2,2,Suburb,1957,213238.6381447728
1203,5,3,Urban,1994,217072.75157669885
1386,4,3,Suburb,1959,122858.91553570992
2197,5,2,Urban,1982,311926.23782852443
2195,3,1,Urban,1973,139975.4127882258
2220,4,3,Rural,1963,266690.6158252151
2185,3,2,Rural,1978,227868.2480424273
2813,2,2,Rural,1985,292290.24897769163
2176,3,1,Rural,1978,159678.30404114648
1665,2,2,Urban,2019,220152.32528284527
2620,4,1,Rural,1951,180781.4441003284
1709,4,3,Suburb,2006,245708.346511729
1056,3,1,Rural,2004,113630.9777725751
1703,3,3,Rural,1993,202624.05390389665
1386,2,3,Urban,1971,155560.27319552566
1143,2,2,Suburb,1986,98935.97535317128
1071,4,3,Rural,1967,185927.71599743728
2064,3,3,Urban,1968,311719.3853285232
1818,5,3,Suburb,1989,210094.4498519057
2975,2,2,Suburb,1968,303064.8514757172
1999,3,2,Suburb,1989,203344.8792910056
2900,4,2,Urban,1950,244615.4421331225
2037,3,2,Suburb,2000,233647.448988703
1610,5,2,Rural,1963,139878.4634440359
2090,2,3,Rural,2017,238917.9597201369
1107,5,1,Urban,1954,148553.81602660328
2385,3,2,Suburb,1980,205992.03427191547
1584,4,3,Suburb,2000,127987.68199875332
2407,5,1,Suburb,1985,276340.44129100564
2810,3,3,Urban,1964,451838.9887724549
2474,4,2,Rural,1955,269898.7131175912
2325,3,2,Suburb,1952,290292.65508634114
1997,2,2,Suburb,1955,242232.5494046221
2231,5,1,Urban,1997,250274.30966439247
1182,5,1,Rural,1966,177942.9666448021
1844,4,1,Suburb,1984,230197.7905404212
2378,3,3,Urban,2011,253620.8063193591
2021,2,1,Suburb,1995,191142.07731024604
1016,3,1,Rural,2016,213324.7207685826
1628,4,3,Rural,1981,181075.0930425312
2987,4,2,Urban,1951,374752.4829694296
1984,4,1,Rural,2000,201249.61365539103
2297,5,1,Urban,2017,250417.95717935625
2116,5,3,Suburb,2012,286436.14391950995
1031,5,3,Rural,2018,152362.97929380325
2139,4,1,Suburb,2014,211877.27481225863
1465,2,1,Suburb,1962,118760.80763010164
2523,3,1,Suburb,1970,196222.6111879664
2958,2,1,Rural,1951,252531.65210441017
1998,3,1,Rural,1958,228600.1036487756
2670,3,2,Rural,1957,190513.8334446473
1463,5,2,Rural,2009,240189.55658745705
2335,4,3,Rural,1998,267256.9435463604
2841,2,3,Rural,1952,276296.33685332374
1892,3,2,Rural,2017,172454.45997565694
1631,3,2,Urban,2005,145196.1786894704
2016,2,2,Suburb,1990,196842.7863987517
2720,3,2,Suburb,1956,291740.522676887
2975,4,2,Rural,1965,259599.8140479652
1341,2,3,Urban,1954,140377.5517202216
2732,2,1,Rural,1966,237270.68782538452
1446,5,1,Suburb,1982,209721.25060170653
2702,5,2,Urban,1959,342120.1203918225
2173,2,1,Rural,1961,126367.02578105035
1313,4,3,Rural,1964,268973.2229633874
2757,4,2,Suburb,1985,280503.8129283642
2857,5,1,Suburb,1982,304879.14766914013
2748,5,2,Urban,1965,260685.328079393
1938,5,1,Rural,1996,183724.94583940803
1587,5,1,Urban,1997,260285.13041598577
1371,3,1,Rural,1970,178462.18885502804
2556,5,1,Urban,1977,290112.56083419995
2373,4,2,Suburb,1978,233256.56665913135
1529,2,2,Urban,2009,193113.83137033315
2556,5,3,Rural,2002,352004.2242487698
2114,2,2,Rural,1979,235769.32826471352
1437,4,3,Rural,2019,193471.54046984037
2248,3,3,Urban,2002,220881.45034751788
2874,5,1,Rural,1990,283570.6083421484
1462,4,2,Urban,1983,194233.59244600177
2614,2,2,Urban,1993,277365.1676051867
2910,5,3,Urban,1968,255111.95957231213
2229,2,3,Rural,1999,244122.57856793035
1142,3,2,Suburb,1981,118002.16832529646
2082,3,1,Rural,1987,199982.0581984581
2487,5,2,Suburb,1977,262216.9386991539
1425,2,2,Rural,2012,128631.69759138457
1960,3,3,Urban,1968,349475.90708671825
2450,3,3,Urban,1980,154799.35793840868
1271,3,2,Suburb,1987,158972.14024788534
2723,2,1,Urban,2014,319810.80715477746
2001,5,1,Suburb,1987,317759.3672076584
1281,3,2,Suburb,1962,175325.97993875627
1702,4,2,Rural,1995,126087.07307301096
1201,5,1,Urban,2002,174459.73301104063
2824,4,3,Urban,2021,384599.4793369953
2702,4,1,Urban,1977,270151.81300447264
2582,5,3,Urban,2015,393184.5142052039
1385,4,2,Suburb,1972,228147.96360131685
1420,3,1,Rural,2014,132064.9066975515
1468,4,1,Suburb,2005,189956.0676195028
1471,3,3,Suburb,1999,160554.0951280958
1969,5,1,Suburb,1973,232314.2701123796
2237,5,2,Rural,1985,264989.4630757139
2239,4,1,Rural,1988,249245.08679115865
1871,5,2,Urban,1970,296906.85278120067
1064,4,1,Rural,1958,129836.99918458186
1933,4,3,Suburb,1997,242706.28655538816
2768,2,3,Suburb,2009,237656.3136834116
1596,4,1,Suburb,1991,233253.07929202975
1646,3,1,Urban,1955,165496.5786734061
1818,2,1,Urban,1992,229703.5105320035
1038,5,3,Suburb,2019,146897.04477700178
2956,3,3,Rural,2011,247622.89982088495
1459,5,1,Suburb,2014,172176.3028851727
1427,4,3,Rural,1963,131338.8523140903
2488,3,1,Rural,1967,280072.1114571255
2719,5,3,Urban,2000,243142.50447743767
1128,2,3,Suburb,2014,89312.40219096601
2955,2,2,Suburb,2005,226165.84559067184
1616,3,1,Urban,1969,179055.80352257716
1665,3,2,Rural,2021,175376.27163348
1908,4,3,Rural,1992,278262.59069278726
2619,2,3,Rural,1957,291068.93549967214
2880,4,3,Rural,1953,276358.42311992147
2841,2,2,Suburb,1972,284929.4568678934
1455,3,2,Urban,1974,192972.83251742937
1921,4,3,Suburb,2021,184267.24774183176
2860,4,1,Suburb,1999,399550.5576444705
1904,2,3,Rural,1968,235588.51016333708
1613,5,2,Suburb,2011,278238.342974442
2863,5,1,Suburb,2000,333464.1490294491
2663,2,1,Rural,1971,228334.68674229417
2767,4,1,Rural,1963,341726.9961721154
2655,4,1,Suburb,1980,245434.22109681444
1046,2,2,Rural,1979,130267.42950534391
1658,5,2,Urban,1991,191347.53260369235
1305,2,1,Urban,1966,247560.98959427772
1135,3,1,Rural,1950,142514.20227142712
2528,5,1,Urban,1969,259751.15444635935
2242,2,3,Urban,1967,206704.71908125217
1752,5,2,Suburb,2009,195707.31265993768
2333,4,3,Urban,1959,224179.027132401
2860,3,2,Urban,2011,284616.467279546
2948,3,1,Urban,1957,426840.39930307074
1020,2,3,Suburb,1986,49828.74067555496
2592,3,3,Urban,2007,247666.2079189953
2443,2,3,Urban,2003,233916.6873444097
1153,5,3,Urban,2001,279957.95252445777
1813,4,3,Urban,1996,238264.54216647684
1404,2,1,Urban,1985,193297.02074066715
2297,4,1,Urban,1996,282929.7949649583
1449,5,3,Rural,1991,128933.44184048026
1247,5,3,Rural,1961,225244.72923075952
1831,2,2,Urban,2010,218694.29684543892
1155,4,2,Urban,1959,91708.17710364384
2451,4,3,Suburb,1955,283407.77743284457
1597,3,1,Suburb,1966,141616.22742499082
2404,3,3,Urban,2004,219917.1773718338
2956,5,2,Suburb,2003,379019.3986556106
1839,3,3,Suburb,1968,117107.49154920789
2585,4,3,Suburb,1959,266074.89993082086
1159,2,3,Suburb,1976,159177.2996095368
2785,2,3,Rural,2003,259240.485805656
2973,5,1,Rural,1983,332924.2781743761
2011,5,3,Urban,2021,323189.86366106867
1302,4,3,Rural,2021,102574.1317521918
1558,2,2,Urban,1965,220726.23351701317
1449,2,1,Suburb,1952,134900.31832942733
1771,2,3,Rural,1957,118654.72818013027
2023,5,3,Urban,1996,110138.10640062332
2170,5,1,Suburb,1982,179007.0142020118
1135,5,1,Rural,2019,134642.09252070982
2640,4,1,Urban,1964,264821.2238747533
1847,2,3,Suburb,1969,190755.5012924388
1694,2,3,Suburb,1976,185772.70709954796
1359,4,2,Urban,2005,181157.04855423103
2248,5,3,Rural,1974,311298.5551166245
1201,5,1,Suburb,1960,197308.15616425476
2002,3,3,Rural,1967,187494.0345282121
2296,4,3,Rural,1969,273076.8497800183
2703,4,1,Urban,1989,333177.40116154123
2821,2,3,Rural,1980,242772.5421767694
2440,5,1,Suburb,1959,196916.6361245901
2697,5,3,Urban,1975,337402.51964430825
2523,4,1,Rural,1977,235950.99357871237
1405,2,3,Suburb,1962,189506.23619754965
1102,2,3,Rural,1952,99674.11817804923
1400,5,1,Suburb,1962,123059.93222103176
1381,2,1,Rural,1977,173593.72393590963
2248,2,3,Rural,1969,207784.69693159737
2095,4,2,Suburb,1974,285793.93567969825
2573,2,1,Rural,2006,310449.44059224514
2730,5,3,Rural,1954,333070.2962072547
2327,4,3,Rural,2011,242476.74972103705
1004,5,3,Suburb,1980,106002.18711323956
2267,2,2,Suburb,1996,267385.46293732355
1453,2,3,Urban,2020,183220.7533930451
2858,3,3,Suburb,1993,284457.1322937522
1698,3,1,Urban,1984,104391.0001892412
2134,4,3,Urban,1994,235921.21498503163
1400,2,3,Rural,1975,116322.26513537142
2620,3,2,Rural,2010,244579.94118857116
2382,5,1,Suburb,2000,235700.38644448013
2689,5,1,Rural,1985,381317.350245467
1653,3,3,Suburb,2010,224541.3020881634
2446,2,3,Rural,2008,259310.94118848385
2621,2,1,Suburb,1975,377043.44901274657
2877,2,1,Rural,1977,200761.5292175329
1697,2,2,Suburb,1999,263458.70096990635
2897,4,1,Urban,1972,285294.7906665602
2134,2,1,Rural,1979,283136.31144415523
2884,4,3,Suburb,1961,351001.7384980537
1928,3,2,Suburb,2011,261938.7926498908
1009,3,2,Suburb,1995,149530.25861576071
1881,5,3,Suburb,1974,213905.88662384223
1852,5,3,Urban,1956,161226.86655694255
1812,2,3,Rural,1962,182294.52760951445
1189,4,2,Rural,1981,122107.92487749444
2573,2,3,Suburb,1960,255293.54319718157
1916,2,3,Urban,2021,231348.9869043509
1071,4,3,Suburb,2009,158568.10101522232
1235,3,3,Urban,1978,106521.1346797226
1066,2,1,Rural,1966,186586.74159381044
2217,2,1,Rural,1982,237353.40787491715
1660,2,1,Urban,1967,224706.79476175804
2894,3,2,Rural,2010,361225.3584534505
2273,4,2,Rural,2003,317578.70144769445
1148,3,2,Suburb,1975,250446.16976173944
1660,5,1,Suburb,1955,132430.4980244111
1588,3,1,Rural,1987,255479.73073695877
1096,5,3,Rural,2004,81906.7197018158
1111,3,1,Suburb,1960,82084.68165296936
1967,2,3,Suburb,1991,205015.679194576
2764,2,3,Rural,1994,247611.61720618384
1972,5,3,Suburb,1970,224461.55524590064
1115,5,1,Rural,2019,123758.36679485536
2959,4,1,Rural,1987,331390.13924215914
2477,3,2,Urban,2000,330335.0686931511
2969,4,2,Suburb,1975,311358.23941733903
1424,5,3,Urban,2016,120661.86383809826
1517,4,3,Suburb,1987,158719.81006354172
1604,4,1,Suburb,2008,141495.15730358925
1820,2,3,Urban,2000,235419.51794959776
2317,2,2,Suburb,1969,194871.8501760364
1741,4,1,Urban,2013,163594.991051472
1914,3,1,Rural,2003,176699.81652478682
1577,3,1,Suburb,1981,153390.6596971213
1265,3,2,Suburb,1950,154157.2743862986
1074,5,2,Urban,1997,191572.38585147
2095,3,1,Rural,1980,228564.7082273501
2729,3,1,Suburb,1990,346828.3366676739
2288,3,1,Rural,1975,220181.7038938116
1813,3,1,Suburb,1953,243126.11795147488
2386,5,3,Suburb,2003,263665.13889241085
1528,5,3,Suburb,1978,162955.0887478664
2702,5,1,Suburb,2007,292519.577483654
1113,2,2,Rural,2012,110817.16006572386
1445,4,1,Suburb,1950,145709.8680657792
1834,3,1,Suburb,1955,227545.43327060132
2012,4,2,Rural,1990,300393.24238659296
2522,3,1,Rural,1976,300595.5193791345
1286,3,3,Rural,1993,177114.99302419467
1392,2,3,Urban,2009,191605.01231184704
2984,4,2,Suburb,1997,336400.37555315526
2417,4,2,Urban,1982,292805.770991861
1569,2,1,Suburb,2014,186621.470200735
2577,4,3,Suburb,1954,291407.6599056395
1975,2,1,Urban,2008,251911.34205993236
2954,3,2,Urban,2004,273599.37215155904
1673,3,2,Suburb,1991,230287.7486843529
2570,2,1,Urban,2007,344530.5623512271
1374,2,3,Rural,2012,115555.24648976632
1120,4,1,Urban,2000,200454.91925295463
1620,5,2,Rural,1956,72628.215388291
1603,3,3,Rural,2009,131676.0542367757
1124,2,2,Suburb,1968,183793.66808933177
1120,4,1,Urban,1973,150648.2195209613
2264,2,2,Suburb,2003,244811.70222188756
2505,3,1,Urban,1989,285716.336937852
2710,5,3,Suburb,1976,298214.2045516019
1623,3,2,Suburb,1955,174388.18641995144
2790,2,3,Rural,2008,196974.5006571168
2134,2,2,Rural,1979,110502.0070076765
1840,2,1,Rural,2006,133935.02549676254
2460,2,3,Suburb,2011,224254.46163726965
1255,4,2,Suburb,2002,137758.85498946504
1834,2,3,Urban,1955,235987.1362454492
1955,5,1,Rural,1964,182489.6254962234
2540,3,1,Urban,2017,257870.30156524424
2061,5,2,Urban,2011,262192.5127828773
1070,5,2,Urban,2016,152212.32677813742
1815,2,2,Urban,1956,155879.87673297993
1449,2,1,Rural,1950,202789.87982356056
1193,4,3,Rural,1954,145117.15940027067
2599,2,3,Urban,1969,315832.10161144944
2421,2,1,Urban,1985,215318.8905764826
2259,4,1,Urban,1977,261763.61806272843
2918,2,1,Rural,1966,276757.7764359087
2107,2,1,Urban,2013,212155.14445500943
1857,5,1,Rural,1959,224944.66200427985
2394,3,2,Urban,2019,250867.03809522977
2520,4,1,Suburb,2018,299213.720708455
2614,4,3,Suburb,1995,290090.7182437636
1406,5,2,Suburb,2000,145345.48536232184
1124,5,2,Rural,1967,75053.70923897362
1898,2,1,Rural,1961,176776.25662512096
2047,2,3,Suburb,2003,221269.0390241927
1999,2,2,Rural,1972,95187.5960345742
1503,3,3,Rural,1972,136892.71821606692
2116,2,2,Rural,1995,204765.5264544164
2701,4,1,Urban,1978,326680.57523366826
1213,3,1,Suburb,2002,211458.2051861621
2270,3,2,Rural,2004,233214.17406348223
1219,5,1,Urban,1950,138921.6073097163
1833,5,1,Urban,1995,212046.25953357236
2549,5,3,Suburb,1993,395271.1742240697
2749,3,3,Rural,1955,320263.7851713788
2057,4,2,Suburb,1985,193895.7599674952
2352,3,2,Suburb,1972,322686.9184237253
1286,5,3,Rural,1979,179622.04162034657
1253,4,2,Rural,1999,168509.3922873305
1604,2,1,Urban,2021,138311.8452227575
2830,2,3,Suburb,1999,293174.09095363977
1790,4,3,Rural,2016,148310.3025648073
1771,5,1,Rural,1950,171223.27242595487
1341,5,2,Suburb,1951,158338.29677247326
2481,4,3,Suburb,2007,358591.7932929925
